"3,634.32",21.34
"3,597.25",21.11
"3,604.25",20.86
"3,542.89",21.33
"3,537.20",21.74
"3,526.58",20.5
"3,496.51",20.03
"3,424.87",20.35
"3,379.70",20.23
"3,302.61",19.91
"3,252.69",19.96
"3,184.67",20.05
"3,140.37",20.35
"3,123.87",20.1
"3,082.56",20.07
"3,068.47",20.03
"3,031.62",20.02
"3,010.39",19.88
"2,987.56",19.52
"2,955.44",19.57
"2,945.49",20.16
"2,926.17",20.31
"2,921.34",20.32
"2,906.71",20.06
"2,888.54",20.28
"2,890.00",20.24
"2,880.33",20.01
"2,878.60",19.73
"2,896.65",19.62
"2,904.61",19.41
"2,929.09",19.29
"2,961.81",19.45
"3,009.51",19.27
"3,060.28",18.85
"3,121.23",18.42
"3,122.72",17.48
"3,116.82",17.08
"3,153.98",17.16
"3,194.97",18.25
"3,229.93",18.83
"3,289.99",18.93
"3,362.90",19.23
"3,406.05",20.15
"3,455.49",21.36
"3,496.67",22.48
"3,555.84",22.6
"3,615.80",23.29
"3,651.63",24.3
"3,675.15",24.38
"3,724.33",24
"3,751.83",25.54
"3,772.76",26.29
"3,804.65",26.7
"3,840.06",27.01
"3,862.40",27.59
"3,869.52",27.64
"3,862.62",28.32
"3,873.45",28.71
"3,884.29",29.11
"3,856.79",29.52
"3,888.37",29.87
"3,908.22",30.14
"3,897.26",30.01
"3,901.20",30.79
"3,912.06",31.07
"3,919.27",31.2
"3,904.94",30.86
"3,906.73",31.18
"3,904.31",31.49
"3,910.32",32.08
"3,921.59",32.59
"3,933.21",31.7
"3,945.62",31.91
"3,924.19",32.29
"3,924.94",32
"3,920.57",31.72
"3,898.06",31.44
"3,893.04",31.42
"3,888.61",29.76
"3,898.62",28.14
"3,909.56",27.32
"3,962.52",26.75
"4,037.10",26.22
"4,028.54",25.78
"4,011.50",25.2
"4,000.82",24.76
"3,990.14",24.05
"3,970.13",23.51
"3,957.20",23.32
"3,993.24",22.66
"3,920.77",22.4
"3,889.33",21.68
"3,856.45",21.67
"3,805.09",21.73
"3,784.32",21.78
"3,775.10",21.71
"3,740.67",21.29
"3,687.52",20.97
"3,652.92",20.5
"3,635.58",20.29
"3,584.24",20.44
"3,566.49",20.2
"3,520.02",19.65
"3,457.70",19.28
"3,392.17",18.25
"3,331.67",17.82
"3,282.70",17.81
"3,250.09",17.58
"3,193.55",17.55
"3,149.48",17.24
"3,112.49",17.52
"3,082.30",18.05
"3,065.78",18.71
"3,019.25",19.17
"3,019.01",19.37
"2,999.60",19.27
"2,986.43",19.22
"2,948.73",19.16
"2,937.84",19.23
"2,929.46",19.18
"2,926.05",19.13
"2,917.93",19.06
"2,910.17",19
"2,898.08",19.31
"2,905.52",19.18
"2,922.46",18.65
"2,949.43",18.44
"2,986.81",18.69
"3,007.46",18.62
"3,083.88",18.48
"3,123.59",18.33
"3,138.38",18.36
"3,131.96",18.34
"3,159.78",17.93
"3,185.72",17.76
"3,227.28",18.66
"3,289.36",19.65
"3,329.12",20.68
"3,402.78",21.86
"3,440.72",22.72
"3,490.08",23.63
"3,554.81",24.76
"3,612.87",25.57
"3,675.56",26.32
"3,710.93",27.1
"3,750.73",27.75
"3,763.84",28.31
"3,810.57",29
"3,849.11",29.47
"3,886.76",30.56
"3,922.02",30.78
"3,917.12",31.18
"3,949.26",31.57
"3,934.92",32.14
"3,946.08",32.77
"3,938.43",32.71
"3,946.49",33.46
"3,957.53",33.94
"3,970.27",32.98
"3,961",33.57
"3,972.57",33.38
"3,965.44",34.15
"3,953.36",34.55
"3,998.79",33.84
"4,023.38",34.52
"3,991.88",34.94
"3,993.99",33.83
"4,034.34",34.12
"3,965.08",34.48
"3,942.59",34.13
"3,906.95",33.71
"3,913.46",32.39
"3,921.26",31.11
"3,895.32",30.25
"3,867.85",29.58
"3,887.74",28.36
"3,880.65",27.61
"3,941.37",26.77
"3,978.12",25.89
"3,968.09",25.19
"3,945.16",24.77
"3,899.09",24.1
"3,876.67",23.15
"3,868.53",22.8
"3,820.11",22.46
"3,842.35",22.32
"3,852.97",21.7
"3,840.36",21.47
"3,778.72",21.88
"3,763.92",21.99
"3,725.71",21.69
"3,689.17",21.32
"3,667.95",21.09
"3,614.77",21.25
"3,607.45",21.38
"3,586.60",21.07
"3,546.53",20.77
"3,529.49",20.31
"3,507.52",19.97
"3,492.19",20.51
"3,265.87",20.74
"3,217.24",20.26
"3,192.82",20.74
"3,145.77",20.88
"3,098.10",20.56
"3,065.50",20.59
"3,034.55",20.61
"3,035.39",20.24
"2,999.51",20.11
"2,972.56",20.6
"2,938.30",20.79
"2,937.65",21.59
"2,914.88",21.73
"2,899.07",21.38
"2,873.12",20.77
"2,882.71",20.42
"2,864.38",20.33
"2,849.86",20.42
"2,850.00",20.6
"2,852.09",20.63
"2,839.55",20.25
"2,820.93",20.4
"2,839.58",19.82
"2,816.00",19.62
"2,877.61",20.04
"2,885.39",19.88
"2,879.23",20.11
"2,903.87",20.06
"2,900.52",20.22
"2,964.03",19.95
"3,023.42",20.32
"3,066.70",20.55
"3,150.05",20.52
"3,204.26",21.07
"3,267.62",22.02
"3,328.92",23.29
"3,407.59",24.49
"3,483.86",25.78
"3,544.84",26.96
"3,583.08",28.14
"3,677.28",29.37
"3,711.15",29.98
"3,745.73",30.64
"3,786.08",31.58
"3,835.77",32.03
"3,880.27",32.45
"3,876.34",32.89
"3,881.87",33.42
"3,902.74",33.64
"3,913.50",33.84
"3,918.08",34.19
"3,918.31",34.05
"3,925.91",34.54
"3,939.00",34.18
"3,957.22",34.29
"3,954.13",34.76
"3,970.96",34.89
"3,963.41",33.84
"3,947.65",34.31
"3,949.08",34.67
"3,949.45",34.75
"3,949.96",34.94
"3,947.18",35.23
"3,920.37",34.64
"3,916.28",34.51
"3,916.93",33.9
"3,891.01",32.96
"3,874.97",32.03
"3,865.57",31.17
"3,851.61",30.07
"3,837.97",29.24
"3,837.32",28.54
"3,848.89",27.75
"3,898.49",26.76
"3,944.32",25.43
"3,969.19",24.86
"3,933.30",24.16
"3,945.66",23.74
"3,927.45",23.35
"3,902.52",22.89
"3,902.88",22.27
"3,898.21",21.95
"3,876.10",22.29
"3,842.96",22.16
"3,853.85",22.04
"3,821.74",21.96
"3,815.73",21.08
"3,801.56",19.84
"3,740.69",20.33
"3,725.93",21.07
"3,694.96",20.89
"3,682.44",19.78
"3,648.72",19.34
"3,595.35",19.13
"3,559.44",20.15
"3,537.17",20.44
